position,player_team_tier,opponent_team_tier,is_home,component_type,multiplier,total_sample_size,num_seasons,seasons_covered,slice_avg,season_avg
DEF,2.0,4.0,1,expected_goals,1.2188,229,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0654,0.053
DEF,2.0,5.0,0,expected_goals,1.026,150,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0576,0.0551
DEF,2.0,5.0,1,expected_goals,1.552,147,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0801,0.0549
DEF,3.0,1.0,0,expected_goals,0.761,153,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.03,0.0413
DEF,3.0,1.0,1,expected_goals,0.6594,152,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0263,0.0411
DEF,3.0,2.0,0,expected_goals,0.8395,281,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0361,0.0425
DEF,3.0,2.0,1,expected_goals,1.2439,281,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0533,0.0426
DEF,3.0,3.0,0,expected_goals,0.8485,277,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0365,0.0414
DEF,3.0,3.0,1,expected_goals,1.04,275,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0423,0.0412
DEF,3.0,4.0,0,expected_goals,1.0712,306,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0426,0.0397
DEF,3.0,4.0,1,expected_goals,0.9654,306,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.038,0.0398
DEF,3.0,5.0,0,expected_goals,1.2881,185,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0526,0.0412
DEF,3.0,5.0,1,expected_goals,1.1723,182,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0492,0.0414
DEF,4.0,1.0,0,expected_goals,0.6694,135,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0272,0.0403
DEF,4.0,1.0,1,expected_goals,1.1527,133,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0465,0.0403
DEF,4.0,2.0,0,expected_goals,0.8702,246,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0366,0.0411
DEF,4.0,2.0,1,expected_goals,0.9113,243,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0392,0.0412
DEF,4.0,3.0,0,expected_goals,1.0334,307,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0413,0.0394
DEF,4.0,3.0,1,expected_goals,1.1193,305,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0432,0.0394
DEF,4.0,4.0,0,expected_goals,1.0743,268,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0372,0.0359
DEF,4.0,4.0,1,expected_goals,0.9582,265,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0347,0.0354
DEF,4.0,5.0,0,expected_goals,1.0036,172,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0391,0.0388
DEF,4.0,5.0,1,expected_goals,1.1233,176,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.042,0.0389
DEF,5.0,1.0,0,expected_goals,0.972,88,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0348,0.0353
DEF,5.0,1.0,1,expected_goals,0.5052,87,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0188,0.0357
DEF,5.0,2.0,0,expected_goals,0.949,160,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.034,0.0353
DEF,5.0,2.0,1,expected_goals,1.5137,155,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0539,0.0352
DEF,5.0,3.0,0,expected_goals,0.91,202,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0323,0.0352
DEF,5.0,3.0,1,expected_goals,0.9718,193,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0341,0.0352
DEF,5.0,4.0,0,expected_goals,0.7088,171,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.023,0.0331
DEF,5.0,4.0,1,expected_goals,1.1625,175,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0371,0.0332
DEF,5.0,5.0,0,expected_goals,1.1451,71,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0379,0.035
DEF,5.0,5.0,1,expected_goals,1.1215,72,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0411,0.0346
DEF,1.0,1.0,0,expected_goals_conceded,1.8573,38,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.5642,0.8642
DEF,1.0,1.0,1,expected_goals_conceded,1.1616,35,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9643,0.8537
DEF,1.0,2.0,0,expected_goals_conceded,1.5749,120,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3528,0.8604
DEF,1.0,2.0,1,expected_goals_conceded,0.788,116,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6886,0.8611
DEF,1.0,3.0,0,expected_goals_conceded,1.0214,141,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8514,0.8427
DEF,1.0,3.0,1,expected_goals_conceded,1.0167,141,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8594,0.8462
DEF,1.0,4.0,0,expected_goals_conceded,1.0319,119,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8344,0.8023
DEF,1.0,4.0,1,expected_goals_conceded,0.7834,118,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.6286,0.8011
DEF,1.0,5.0,0,expected_goals_conceded,0.4469,81,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.3912,0.8389
DEF,1.0,5.0,1,expected_goals_conceded,0.7252,78,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5851,0.8394
DEF,2.0,1.0,0,expected_goals_conceded,1.6014,117,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.1338,1.3319
DEF,2.0,1.0,1,expected_goals_conceded,1.0155,121,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3926,1.3245
DEF,2.0,2.0,0,expected_goals_conceded,1.41,174,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8248,1.3213
DEF,2.0,2.0,1,expected_goals_conceded,0.8956,166,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2043,1.3254
DEF,2.0,3.0,0,expected_goals_conceded,1.1408,267,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4426,1.2961
DEF,2.0,3.0,1,expected_goals_conceded,0.9026,265,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1622,1.2906
DEF,2.0,4.0,0,expected_goals_conceded,1.0549,227,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2372,1.1745
DEF,2.0,4.0,1,expected_goals_conceded,0.7549,229,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9048,1.1666
DEF,2.0,5.0,0,expected_goals_conceded,0.776,150,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9634,1.271
DEF,2.0,5.0,1,expected_goals_conceded,0.5864,147,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7023,1.2658
DEF,3.0,1.0,0,expected_goals_conceded,1.465,153,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.024,1.3315
DEF,3.0,1.0,1,expected_goals_conceded,1.4415,152,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8661,1.3241
DEF,3.0,2.0,0,expected_goals_conceded,1.3777,281,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8171,1.338
DEF,3.0,2.0,1,expected_goals_conceded,0.8836,281,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1668,1.3445
DEF,3.0,3.0,0,expected_goals_conceded,1.0461,277,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.313,1.3113
DEF,3.0,3.0,1,expected_goals_conceded,0.8847,275,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1607,1.3036
DEF,3.0,4.0,0,expected_goals_conceded,0.8993,306,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0945,1.1848
DEF,3.0,4.0,1,expected_goals_conceded,0.7384,306,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9018,1.1853
DEF,3.0,5.0,0,expected_goals_conceded,0.8494,185,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0599,1.283
DEF,3.0,5.0,1,expected_goals_conceded,0.7031,182,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8619,1.2934
DEF,4.0,1.0,0,expected_goals_conceded,1.3582,135,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.6339,1.2244
DEF,4.0,1.0,1,expected_goals_conceded,1.2694,133,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.5751,1.225
DEF,4.0,2.0,0,expected_goals_conceded,1.2552,246,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.5702,1.2644
DEF,4.0,2.0,1,expected_goals_conceded,1.1585,243,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4209,1.2606
DEF,4.0,3.0,0,expected_goals_conceded,1.0409,307,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2409,1.2114
DEF,4.0,3.0,1,expected_goals_conceded,0.9903,305,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2109,1.2131
DEF,4.0,4.0,0,expected_goals_conceded,0.9034,268,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0433,1.1491
DEF,4.0,4.0,1,expected_goals_conceded,0.7286,265,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8461,1.1345
DEF,4.0,5.0,0,expected_goals_conceded,0.7951,172,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.9546,1.2065
DEF,4.0,5.0,1,expected_goals_conceded,0.6475,176,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7778,1.2112
DEF,5.0,1.0,0,expected_goals_conceded,1.3328,88,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.2413,1.7093
DEF,5.0,1.0,1,expected_goals_conceded,1.1226,87,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.9624,1.711
DEF,5.0,2.0,0,expected_goals_conceded,1.3402,160,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.2672,1.7625
DEF,5.0,2.0,1,expected_goals_conceded,1.2085,155,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.0959,1.7686
DEF,5.0,3.0,0,expected_goals_conceded,0.9956,202,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.7328,1.7134
DEF,5.0,3.0,1,expected_goals_conceded,0.8533,193,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.434,1.7014
DEF,5.0,4.0,0,expected_goals_conceded,0.8914,171,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4182,1.5832
DEF,5.0,4.0,1,expected_goals_conceded,0.7727,175,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2296,1.5859
DEF,5.0,5.0,0,expected_goals_conceded,0.811,71,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4265,1.7035
DEF,5.0,5.0,1,expected_goals_conceded,0.6426,72,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1014,1.6884
DEF,1.0,1.0,0,goals_conceded,1.5717,55,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3273,0.874
DEF,1.0,1.0,1,goals_conceded,1.4304,50,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.22,0.8778
DEF,1.0,2.0,0,goals_conceded,1.4063,177,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2316,0.8828
DEF,1.0,2.0,1,goals_conceded,1.1985,173,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0636,0.8835
DEF,1.0,3.0,0,goals_conceded,0.9056,234,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7821,0.864
DEF,1.0,3.0,1,goals_conceded,1.2458,234,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0855,0.8642
DEF,1.0,4.0,0,goals_conceded,0.8779,207,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7633,0.8897
DEF,1.0,4.0,1,goals_conceded,0.5379,205,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.4976,0.8884
DEF,1.0,5.0,0,goals_conceded,0.5572,130,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.5,0.877
DEF,1.0,5.0,1,goals_conceded,0.8653,127,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7795,0.876
DEF,2.0,1.0,0,goals_conceded,1.7399,181,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.1105,1.2343
DEF,2.0,1.0,1,goals_conceded,1.3514,177,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.6384,1.2397
DEF,2.0,2.0,0,goals_conceded,1.5447,247,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.8947,1.2388
DEF,2.0,2.0,1,goals_conceded,0.999,237,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.2321,1.2411
DEF,2.0,3.0,0,goals_conceded,1.2003,435,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4299,1.2034
DEF,2.0,3.0,1,goals_conceded,0.9529,431,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1253,1.2007
DEF,2.0,4.0,0,goals_conceded,0.7526,385,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8857,1.1521
DEF,2.0,4.0,1,goals_conceded,0.6975,386,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8031,1.149
DEF,2.0,5.0,0,goals_conceded,0.6101,234,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7308,1.2
DEF,2.0,5.0,1,goals_conceded,0.6017,236,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.7331,1.1958
DEF,3.0,1.0,0,goals_conceded,1.7128,250,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.376,1.3924
DEF,3.0,1.0,1,goals_conceded,1.5309,246,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.1423,1.3915
DEF,3.0,2.0,0,goals_conceded,1.4343,453,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.989,1.3854
DEF,3.0,2.0,1,goals_conceded,0.9724,450,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.32,1.3887
DEF,3.0,3.0,0,goals_conceded,1.0657,532,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4568,1.3707
DEF,3.0,3.0,1,goals_conceded,0.8608,527,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.167,1.3694
DEF,3.0,4.0,0,goals_conceded,0.8293,575,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1026,1.3336
DEF,3.0,4.0,1,goals_conceded,0.7502,571,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0018,1.3333
DEF,3.0,5.0,0,goals_conceded,0.6112,333,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8529,1.3644
DEF,3.0,5.0,1,goals_conceded,0.7408,326,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0,1.3673
DEF,4.0,1.0,0,goals_conceded,1.7963,224,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.7143,1.5162
DEF,4.0,1.0,1,goals_conceded,1.3885,217,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.106,1.5167
DEF,4.0,2.0,0,goals_conceded,1.2583,398,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.9121,1.5143
DEF,4.0,2.0,1,goals_conceded,1.0509,393,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.5954,1.5142
DEF,4.0,3.0,0,goals_conceded,0.9914,558,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.5108,1.5252
DEF,4.0,3.0,1,goals_conceded,0.9673,548,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4672,1.5244
DEF,4.0,4.0,0,goals_conceded,1.013,459,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.5294,1.5056
DEF,4.0,4.0,1,goals_conceded,0.6879,459,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0349,1.5044
DEF,4.0,5.0,0,goals_conceded,0.6818,301,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.0332,1.5173
DEF,4.0,5.0,1,goals_conceded,0.5706,302,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.8642,1.5157
DEF,5.0,1.0,0,goals_conceded,1.3817,136,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.7206,1.9512
DEF,5.0,1.0,1,goals_conceded,1.2676,139,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.4532,1.9475
DEF,5.0,2.0,0,goals_conceded,1.058,251,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.0438,1.9482
DEF,5.0,2.0,1,goals_conceded,1.3168,244,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.5738,1.9469
DEF,5.0,3.0,0,goals_conceded,1.0641,349,5,"2020-21,2021-22,2022-23,2023-24,2024-25",2.0258,1.9324
DEF,5.0,3.0,1,goals_conceded,1.002,341,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.9003,1.9277
DEF,5.0,4.0,0,goals_conceded,0.8456,314,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.5955,1.8766
DEF,5.0,4.0,1,goals_conceded,0.7837,315,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.4921,1.8807
DEF,5.0,5.0,0,goals_conceded,0.6891,121,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.3306,1.9267
DEF,5.0,5.0,1,goals_conceded,0.5922,122,5,"2020-21,2021-22,2022-23,2023-24,2024-25",1.1639,1.921
DEF,1.0,1.0,0,goals_scored,1.7799,55,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.1091,0.0646
DEF,1.0,1.0,1,goals_scored,0.4354,50,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.02,0.0639
DEF,1.0,2.0,0,goals_scored,0.7607,177,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0452,0.0622
DEF,1.0,2.0,1,goals_scored,0.695,173,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0462,0.0623
DEF,1.0,3.0,0,goals_scored,1.1218,234,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0726,0.0618
DEF,1.0,3.0,1,goals_scored,0.9033,234,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0598,0.0621
DEF,1.0,4.0,0,goals_scored,1.1082,207,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0628,0.0579
DEF,1.0,4.0,1,goals_scored,1.3899,205,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.078,0.0576
DEF,1.0,5.0,0,goals_scored,0.7688,130,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0462,0.0609
DEF,1.0,5.0,1,goals_scored,1.0183,127,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.063,0.061
DEF,2.0,1.0,0,goals_scored,0.5376,181,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0276,0.0593
DEF,2.0,1.0,1,goals_scored,0.5908,177,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0282,0.0584
DEF,2.0,2.0,0,goals_scored,0.7375,247,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0445,0.0576
DEF,2.0,2.0,1,goals_scored,0.9051,237,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0549,0.0578
DEF,2.0,3.0,0,goals_scored,0.8048,435,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0506,0.0595
DEF,2.0,3.0,1,goals_scored,0.9797,431,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0603,0.0594
DEF,2.0,4.0,0,goals_scored,1.0647,385,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0597,0.0563
DEF,2.0,4.0,1,goals_scored,1.4999,386,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0777,0.056
DEF,2.0,5.0,0,goals_scored,1.4161,234,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0855,0.0579
DEF,2.0,5.0,1,goals_scored,1.0929,236,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0678,0.0581
DEF,3.0,1.0,0,goals_scored,1.2198,250,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.048,0.0377
DEF,3.0,1.0,1,goals_scored,0.5501,246,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0203,0.0378
DEF,3.0,2.0,0,goals_scored,0.7401,453,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0287,0.0383
DEF,3.0,2.0,1,goals_scored,0.9129,450,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0356,0.0382
DEF,3.0,3.0,0,goals_scored,0.7124,532,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0263,0.0375
DEF,3.0,3.0,1,goals_scored,0.9149,527,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0342,0.0375
DEF,3.0,4.0,0,goals_scored,1.1509,575,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0435,0.0383
DEF,3.0,4.0,1,goals_scored,1.4396,571,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0543,0.0384
DEF,3.0,5.0,0,goals_scored,1.1595,333,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.045,0.038
DEF,3.0,5.0,1,goals_scored,1.0601,326,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0399,0.038
DEF,4.0,1.0,0,goals_scored,0.7701,224,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0268,0.0387
DEF,4.0,1.0,1,goals_scored,1.4774,217,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0553,0.0388
DEF,4.0,2.0,0,goals_scored,0.95,398,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0377,0.0387
DEF,4.0,2.0,1,goals_scored,0.509,393,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0204,0.0387
DEF,4.0,3.0,0,goals_scored,1.1413,558,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0466,0.0394
DEF,4.0,3.0,1,goals_scored,0.9169,548,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0347,0.0393
DEF,4.0,4.0,0,goals_scored,0.8656,459,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0327,0.0367
DEF,4.0,4.0,1,goals_scored,1.2059,459,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0458,0.0365
DEF,4.0,5.0,0,goals_scored,1.0865,301,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0399,0.0385
DEF,4.0,5.0,1,goals_scored,1.2272,302,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0464,0.0384
DEF,5.0,1.0,0,goals_scored,2.0515,136,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0588,0.0295
DEF,5.0,1.0,1,goals_scored,0.4097,139,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0144,0.0295
DEF,5.0,2.0,0,goals_scored,1.0535,251,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0319,0.029
DEF,5.0,2.0,1,goals_scored,1.0891,244,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0328,0.0289
DEF,5.0,3.0,0,goals_scored,0.5689,349,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0172,0.0288
DEF,5.0,3.0,1,goals_scored,0.8116,341,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0235,0.0288
DEF,5.0,4.0,0,goals_scored,0.7543,314,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0191,0.0281
DEF,5.0,4.0,1,goals_scored,1.393,315,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0381,0.0282
DEF,5.0,5.0,0,goals_scored,0.4609,121,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0165,0.0288
DEF,5.0,5.0,1,goals_scored,2.1243,122,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0574,0.0287
DEF,1.0,1.0,0,own_goals,0.0,55,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0064
DEF,1.0,1.0,1,own_goals,2.21,50,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.02,0.0064
DEF,1.0,2.0,0,own_goals,2.1045,177,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0113,0.006
DEF,1.0,2.0,1,own_goals,0.0,173,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.006
DEF,1.0,3.0,0,own_goals,0.4722,234,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0043,0.0054
DEF,1.0,3.0,1,own_goals,0.0,234,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0055
DEF,1.0,4.0,0,own_goals,0.756,207,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0048,0.0054
DEF,1.0,4.0,1,own_goals,0.6902,205,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0049,0.0053
DEF,1.0,5.0,0,own_goals,0.0,130,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0056
DEF,1.0,5.0,1,own_goals,3.2165,127,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0236,0.0056
DEF,2.0,1.0,0,own_goals,2.1483,181,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0221,0.0087
DEF,2.0,1.0,1,own_goals,0.4949,177,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0056,0.0088
DEF,2.0,2.0,0,own_goals,1.9265,247,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0162,0.0084
DEF,2.0,2.0,1,own_goals,0.3787,237,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0042,0.0085
DEF,2.0,3.0,0,own_goals,0.9493,435,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0069,0.0084
DEF,2.0,3.0,1,own_goals,1.1041,431,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0093,0.0084
DEF,2.0,4.0,0,own_goals,1.6473,385,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.013,0.0084
DEF,2.0,4.0,1,own_goals,0.4579,386,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0026,0.0084
DEF,2.0,5.0,0,own_goals,0.5111,234,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0043,0.0084
DEF,2.0,5.0,1,own_goals,0.3712,236,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0042,0.0085
DEF,3.0,1.0,0,own_goals,0.0,250,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0074
DEF,3.0,1.0,1,own_goals,0.7419,246,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0041,0.0074
DEF,3.0,2.0,0,own_goals,2.1451,453,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0155,0.0075
DEF,3.0,2.0,1,own_goals,1.4981,450,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0111,0.0075
DEF,3.0,3.0,0,own_goals,1.8115,532,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0132,0.0072
DEF,3.0,3.0,1,own_goals,0.7046,527,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0057,0.0071
DEF,3.0,4.0,0,own_goals,0.1974,575,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0017,0.0071
DEF,3.0,4.0,1,own_goals,0.9058,571,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0053,0.0071
DEF,3.0,5.0,0,own_goals,0.0,333,5,"2020-21,2021-22,2022-23,2023-24,2024-25",0.0,0.0073
